rid,fluorouracil_A375,fluorouracil_HT29,fluorouracil_MCF7,veliparib_A375,veliparib_HT29,MK-1775_A375,MK-1775_HT29,NVP-BEZ235_A375,NVP-BEZ235_HT29,bortezomib_A375,bortezomib_HT29,bortezomib_MCF7,dasatinib_A375,dasatinib_A549,dasatinib_HT29,dasatinib_LNCAP,dasatinib_MCF7,dinaciclib_A375,dinaciclib_HT29,erlotinib_A375,erlotinib_HT29,geldanamycin_A375,geldanamycin_HT29,geldanamycin_LNCAP,lapatinib_A375,lapatinib_A549,lapatinib_HT29,lapatinib_LNCAP,lapatinib_MCF7,MK-2206_A375,MK-2206_HT29,MK-2206_LNCAP,PD-0325901_A375,PD-0325901_HT29,PD-0325901_LNCAP,sorafenib_A375,sorafenib_A549,sorafenib_HT29,sorafenib_LNCAP,sorafenib_MCF7,sunitinib_A375,sunitinib_A549,sunitinib_HT29,sunitinib_MCF7,temozolomide_A375,temozolomide_HT29,temozolomide_MCF7,vorinostat_A375,vorinostat_A549,vorinostat_HT29,vorinostat_MCF7,SN-38_A375,SN-38_HT29,SN-38_MCF7,doxorubicin_A375,doxorubicin_HT29,etoposide_A375,etoposide_HT29,gemcitabine_A375,gemcitabine_HT29,metformin_A375,metformin_HT29,methoxsalen_HT29,methoxsalen_MCF7,ifosfamide_HT29,ifosfamide_MCF7,imiquimod_HT29,imiquimod_MCF7,imatinib_A549,imatinib_HT29,imatinib_MCF7,mercaptopurine_HT29,mercaptopurine_MCF7,hydroxyurea_HT29,hydroxyurea_MCF7,nilotinib_HT29,nilotinib_MCF7,nilotinib_A549,romidepsin_HT29,romidepsin_MCF7,ixabepilone_HT29,ixabepilone_MCF7,pralatrexate_HT29,pralatrexate_MCF7,anastrozole_HT29,anastrozole_MCF7,raloxifene_HT29,raloxifene_MCF7,letrozole_HT29,letrozole_MCF7,allopurinol_HT29,allopurinol_MCF7,mitoxantrone_HT29,mitoxantrone_A549,mitoxantrone_MCF7,thalidomide_HT29,thalidomide_MCF7,chlorambucil_HT29,chlorambucil_MCF7,gefitinib_A549,gefitinib_HT29,gefitinib_MCF7,thioguanine_HT29,thioguanine_MCF7,celecoxib_MCF7,celecoxib_HT29,busulfan_HT29,busulfan_MCF7,altretamine_HT29,altretamine_MCF7,lenalidomide_HT29,lenalidomide_MCF7,vemurafenib_A549,vemurafenib_HT29,vemurafenib_MCF7,ruxolitinib_A549,ruxolitinib_HT29,ruxolitinib_MCF7,crizotinib_A549,crizotinib_HT29,crizotinib_MCF7,vismodegib_HT29,vismodegib_MCF7,vandetanib_A549,vandetanib_HT29,vandetanib_MCF7
23326,0.3774959,-0.77099174,-0.27386475,0.39467463,0.53787196,-1.4559673,0.26076838,0.15293826,-0.585525,-5.801818,-1.0649025,0.8867814,0.90030915,0.47444466,0.82091576,0.17456664,0.101193674,-6.466545,-3.8855665,-0.5660522,-0.34316525,-0.38460425,0.19133385,-0.38275743,0.396804,-0.18931676,-0.06970509,-0.26319638,-0.3235328,-0.45459315,0.42676088,0.03471752,0.59305525,0.5575295,-0.0874519,-2.1263862,-0.21822222,-1.4127221,0.052990753,-1.1426301,0.01846666,-0.53476804,0.5949236,-0.29721794,0.64625114,0.43136,-0.089128345,-2.3633049,-2.9181023,0.22014254,-2.3353221,-6.8381553,0.13604335,-0.71740335,-3.481268,-0.39246437,-1.1011671,-0.5960963,-5.9561973,-0.77231294,0.3315288,-0.70462704,0.034524158,-0.10300201,-1.817556,-2.3772407,0.5864387,0.29245806,0.5180404,-0.068473995,0.08322683,0.14411308,-0.06298181,0.034161907,0.053073127,0.0351223,0.22083388,0.33188152,-4.730267,-6.904741,0.71603924,0.16373895,0.65655464,0.84980005,0.9415944,-0.32425225,0.33809856,1.070882,-0.24958162,-0.398064,-0.5762622,0.21827559,-1.9099436,-3.458035,-1.2936202,0.237191,-0.421345,-0.20276205,-0.2723868,0.26559043,-0.6194139,0.07247528,0.98264813,1.0864363,0.75371975,-0.5174722,-0.14167772,-0.5053338,0.3535442,0.21083593,-0.08526894,0.2145154,0.45161986,-0.058817927,-0.07497672,0.09689392,-1.2995881,-0.3639676,-0.30391902,-0.08752256,-0.6241212,-0.16443016,-0.1952523,-0.33930454,0.54325324,-0.32657418
351,-0.08850536,-0.39341664,-0.53652877,-0.2555933,-0.50747293,-0.85860157,-0.062415045,0.7988571,0.87495464,-1.65183,1.1543895,1.294538,1.1984171,0.48934215,0.88513744,-0.48739517,-0.061347138,-0.037564754,0.818856,-0.046851505,-0.034831215,0.21731591,0.40456352,-0.2970807,-0.19808553,0.101921014,-0.45164952,-0.30887806,-0.25354636,-0.19144887,0.17164987,0.6458277,0.99215025,0.81062526,-0.15714829,-0.66343397,-0.7556732,0.30465943,-0.7257417,-0.44778192,0.21494992,-0.45786658,-0.34679076,-0.0064172745,-0.2204129,-0.24787956,0.26887032,-0.4853156,-0.0752981,-0.21121138,0.19992767,-4.625063,-3.0480845,-1.399583,-0.16716355,-0.031759024,-0.0010163784,-0.97012615,-3.054643,-1.1365072,-0.64895135,0.07283669,-0.30530682,0.27875516,-1.1735219,-0.8469326,-0.57707053,-0.22422309,-0.34938288,-0.6643163,-0.39170468,-0.08381289,0.41784975,0.1561996,0.37221608,-0.12356622,-0.31796712,0.02220094,-0.17075251,-3.415467,-0.078924865,-0.06386871,0.9766321,1.9768864,0.20680082,-0.5876987,0.20901875,1.2916468,-0.25998136,-0.59230494,-0.3441867,-0.47528067,0.12957366,0.53381884,0.055189494,-0.24179995,0.28101578,-0.50544685,-0.052640337,-0.47611699,-0.26611114,-0.37452447,-0.9267432,0.40476772,0.33582112,0.22538377,-0.031425513,-0.6118803,-0.16959853,0.019998718,0.1561184,0.004186114,-0.18312506,1.2019448,-0.47779328,0.035994027,-0.25298712,-0.26318476,0.83020055,0.5336378,0.15699303,0.09944915,0.1501354,-0.18304689,0.045740485,-0.106391184
1213,0.32044777,0.075225,0.50513047,0.0067218044,0.2063833,-0.10717073,-1.0969565,-0.6473684,-0.86765593,-7.2333565,-0.24292532,1.4280617,0.4208139,0.69776034,0.19192858,0.016221637,0.31876886,-4.343118,-5.6553855,-0.55449533,-0.54006493,0.26211664,-0.0020664383,0.72052866,0.46550825,-0.35285735,0.22905071,-0.5880565,-0.35929647,-0.25572297,-0.27398327,-0.5358501,-0.21760342,-0.015255873,-0.37692204,-0.20401521,0.17656784,-0.12660013,0.26984432,0.22228354,-0.061124336,0.20715837,0.18050726,-0.2716534,-0.06772464,0.27232307,-0.77548546,0.6139665,0.025220508,0.3735714,0.602841,-2.946469,-1.028378,-2.033684,-4.4607673,-2.0339334,-0.6369905,-1.3389225,-1.630849,-0.52812654,-0.1851771,0.11636569,0.4386824,0.3085928,-1.1231945,0.25889295,-0.556675,-0.50979185,-0.162821,0.20769624,0.15442388,-0.43907502,-0.63535064,0.243243,0.009612818,0.10901612,0.27767685,-0.89851284,-1.224354,0.5896037,-2.171581,-2.791049,-2.5463579,-2.516631,0.38361692,-0.15088205,0.98168594,0.43946147,-0.17018968,-0.6167439,0.30310178,-0.6918039,-1.708656,-4.6658554,-1.2227006,-0.19504924,-0.011201885,-0.21430576,0.24015962,0.4198148,0.32546762,0.37476346,-0.42428014,-1.0557483,0.77614564,0.6770913,-0.40608275,-0.42550373,-0.16753483,-0.38156018,0.23876679,0.4459412,-0.037620615,-0.20346983,0.3028687,0.6125155,-0.33311772,0.33787754,0.71474963,-0.059203,0.09700915,0.16376774,-0.027451491,0.049818378,0.3433578,-0.34825876
9761,-0.4604678,-0.279725,0.00055309135,0.093615174,0.11761931,-0.6916235,-0.32369328,-1.7889888,-1.463263,-0.21299759,-5.417663,1.4287065,0.6086174,2.3569899,0.7190426,0.6709736,-0.00693544,-0.26339513,-2.5962064,-0.5225384,-0.015713548,-0.30931297,-0.89889693,0.2130564,0.57213813,-0.0015444508,0.14446479,-0.55752057,-0.75126106,0.065333664,0.32454702,0.11813093,-0.89048964,-0.25938573,0.45439947,-0.48906544,-0.649473,-0.26331714,-0.17610987,0.44785297,-1.5047404,-0.73361284,0.17252636,-0.22541851,0.22343202,0.4696289,-0.16999172,0.5265876,1.7055994,0.7790916,0.7771898,3.33344,-1.4062462,3.1512797,-0.6008224,-0.6921604,0.3851274,0.110421814,-3.4304593,-0.97762007,0.952972,0.21679388,-0.33053672,-0.110870264,-0.070734575,0.14501445,0.17810458,-0.01560926,0.0077978396,0.4858899,0.3004518,-0.5148528,-0.34813073,-0.1279218,0.16713059,0.5987169,0.11425885,-0.057385933,-0.4166092,4.2390833,-1.3852009,0.47698882,-2.6321084,1.1434411,-0.005283167,-0.11763082,-0.24208492,0.7314616,-0.1318111,-0.5204759,0.41244578,-0.020100944,-1.1690387,0.9647858,0.06972255,-0.62136984,-0.05128939,-0.010883342,-0.4638779,0.36674467,-0.3001442,-0.041755117,-0.70585966,0.33655527,-0.91556245,-0.20148201,0.27875993,0.04848655,0.21678929,-0.43969777,-0.16263567,0.4982481,0.27897087,1.3974935,0.060180705,-0.42498478,-0.22067028,0.025781449,-0.69597167,-0.42674875,-0.32891726,-0.29283738,-0.12053601,0.7730999,0.35993192,-0.47462365
1465,-0.10707486,-0.86328334,0.32195106,-0.2514876,0.10373817,-0.6059159,0.42630148,-0.26506817,0.012477647,-4.9691176,-3.8397264,-0.8811667,1.3456895,-1.5884885,0.03915401,-0.692481,-0.44193068,-1.2691581,-2.236066,0.16011047,-0.16631109,-1.0947746,-1.5367479,-1.2341762,0.10484591,-1.156371,-1.3423835,-1.3535519,-1.6259354,-0.5464844,0.37687466,-0.8957431,0.10366693,-3.813827,-0.44660375,0.8411403,0.003568868,-0.7251396,-0.5925838,-0.6994883,-0.69789284,-0.14504729,0.32524967,-0.1240562,0.58922166,0.2623893,0.49466857,0.80819255,0.60959214,0.4513003,1.9445455,-2.037736,-0.2712995,-0.56098205,-2.2896316,-2.2041981,0.053571526,-0.39556122,2.3641145,0.5132196,-0.6214299,-0.019835234,-0.24703924,-0.8620305,-0.83212715,-1.7014016,-0.2672289,-0.6479293,-0.24766035,0.013532981,-0.57297343,-0.87318164,-1.2498982,-2.4291694,-0.24424918,-0.54461384,0.018708877,0.78098375,0.6425287,2.8037145,-0.4702743,-0.15512075,-0.57287246,-0.7795665,0.6626611,-0.90891457,0.2762607,1.9947653,-0.978056,-1.256636,-0.6763041,-0.92043376,-1.3867506,-1.2342571,-0.7694475,0.15192924,-1.1306794,-1.7532288,-0.5383296,-0.07262588,-0.014532034,-0.7966561,-0.5458982,-0.19915713,0.30220458,-0.079062305,-0.72990686,-0.6919059,-0.041849393,-0.56884176,-1.0858692,-0.15858348,-0.06072189,-1.4345064,-0.94033635,-1.1146779,-1.673833,-1.0833002,-1.388298,-1.3144197,-0.88955975,-0.96339923,-0.22965604,-0.24590833,-0.1658182,-0.40308878
808,0.32286903,0.17150831,0.014868538,-0.17118281,-0.476452,-0.44104514,-0.44340396,-0.025911331,0.58576804,4.820552,0.8437426,-0.28544915,0.27891776,-0.116850175,0.10429671,-0.36829868,0.17605515,1.1352016,0.63301796,0.06969591,0.08226657,0.5010717,0.6800439,0.52043843,-0.12307478,1.0476836,-0.21706386,0.12598501,0.6735948,-0.02226605,-0.74605995,0.3883228,0.30149397,0.07873159,0.050057605,1.6986371,-0.0050305477,1.3024426,-0.4633089,0.43604043,1.0629554,-0.2245022,-0.339173,-0.22414477,-0.17627488,0.3299237,-0.11268223,0.06448385,0.67986023,-0.34661824,0.15159592,0.29490617,0.9339983,-0.0076572695,3.3383446,1.5341707,-0.10282781,-0.1473384,-0.5144944,-0.06344738,-0.15119945,-0.64738315,0.7261422,0.66933155,0.4470369,0.58116245,-0.4961741,-0.12888108,-0.2449987,-0.39806095,-0.2260143,0.1258295,0.5323884,0.025963336,-0.24185587,-0.037135914,-0.18006986,-0.20266569,3.3252413,2.2557564,0.5445682,0.23685415,-0.197569,-2.3369915,0.10436986,0.06427603,0.42167366,-0.27290675,1.0928259,0.048776705,-0.3556756,0.55649966,0.508833,1.3516238,0.37040982,-0.13928537,0.12948585,0.5524628,0.16633315,-0.2988738,0.6869211,0.102343306,1.6054157,-0.16816594,0.96550226,0.3571444,0.058771953,0.7483415,0.37215987,0.82017475,-0.22005843,-0.576878,-0.117955685,0.6017626,-0.28948614,0.13667707,1.1223092,0.5069135,-0.36762828,0.50810766,-0.2525027,-0.733496,-0.5890793,-0.54665685,-0.3287563,0.54209906
5792,0.013900136,0.07435001,0.063093685,-0.36233604,-0.64006925,0.2868768,-0.5646,0.66881603,1.1265303,6.6667223,1.17601,0.6428751,-0.29941016,-1.0051812,0.6792214,-0.06644588,-0.40800563,2.7690668,1.5983514,0.25217336,0.4662597,0.74176866,0.46441185,0.18060596,-0.47154996,0.6374721,-0.2687011,-0.3516425,0.012263443,0.85881406,0.060483158,0.83102614,0.24768566,1.757788,0.20363604,0.39604673,-0.17298585,0.48644996,-0.31670877,0.3218384,0.61583394,-0.105361424,-0.2631943,-0.10503405,-0.30893373,-0.029641697,0.52562237,0.36640167,0.2949237,-0.57552963,-0.23881769,4.9776726,-0.1960345,2.7895088,2.7496898,-0.3442317,0.43612653,0.5966491,-0.4125487,0.5906279,-0.53468835,0.62969357,-1.0293039,-0.57662666,1.8204184,0.48781112,-0.13652231,0.08763524,-0.29243338,-0.6082475,-0.4147956,-0.43522584,0.6358783,-0.6499687,0.1790108,-0.063110866,-0.69517505,0.92353183,0.77281505,0.99151945,0.9000314,1.2276449,1.2551273,1.7928106,-0.7728804,0.47201002,-0.5251867,1.2165548,-0.28310493,-0.27408972,-0.008289456,-1.2786674,0.25692904,1.7398713,0.58478594,0.14102714,0.4680737,-0.075072326,-0.24693662,-0.572296,-0.16298045,-0.36701643,-0.7114715,0.8960139,-1.0820948,0.1530826,0.3444197,0.7152884,0.042530775,0.96261126,-0.020418786,0.093654,-0.38266945,1.7593788,-0.48560306,-0.6634055,0.42158648,-0.090057835,-0.61195916,0.9068238,0.10495886,0.02710961,-0.19314499,-0.08580651,-0.057107005,0.18034266
3337,0.15467738,0.3702917,0.09195373,0.4471346,0.4443136,-0.59436697,-2.8394356,-1.4738423,-1.3248215,7.9474773,8.453463,9.263372,-0.745271,-0.020594548,-0.9901052,0.5112463,-0.124281175,-4.1587214,0.24838333,-0.20129885,-0.4484372,2.0895178,0.46125233,5.956262,0.014214885,0.26565593,0.15510957,0.07884275,-0.14782752,-0.1477554,-0.18148212,-0.731966,-1.5081251,-0.7765236,0.295076,-0.9408973,-0.32927644,-1.2711118,0.05237825,-0.5609643,0.2558518,0.14760406,0.25131658,0.717098,-0.046976317,0.08760309,-0.5867697,1.837022,2.5198348,2.3853579,2.2708948,-0.9999481,3.268368,3.0572903,-2.4856358,-2.684137,-0.7002664,-1.9076363,1.79083,-0.15843387,0.16255648,-0.9841351,0.52412397,1.1659406,-2.4837148,-0.48312965,0.31680247,0.07609637,0.45119238,0.25277823,0.22000793,-0.17254363,-0.018990368,2.2004254,-0.21580856,0.31769535,0.60720515,0.8838973,9.581679,9.835024,-6.8370557,-6.087347,1.1912619,2.197189,0.21419562,0.017788775,-0.052668203,0.2475546,0.70752144,-0.05279078,0.23624922,0.5042742,-1.8142275,-1.2478936,-3.0052307,0.17283507,-0.2982186,0.42460617,0.8398719,0.53622895,0.15680806,0.5828254,0.30506095,0.35526,0.104024164,0.0696679,-0.8027423,-0.53294736,0.058266163,-0.06749988,0.43316522,-0.14335237,-0.35504344,-1.2270037,0.25219405,0.13127834,0.043075543,0.23355621,-0.1697814,-0.4343178,-0.12100943,0.39235464,0.13499531,0.5808242,0.0083342055,-0.06959528
7494,-0.3496363,-1.0286916,0.18680704,0.1686186,0.2897207,1.0707043,-0.6441811,-0.034165595,-0.37012687,1.0330698,1.0262184,-8.773106,0.57168734,2.169101,0.686085,0.22047175,0.7763601,-2.4628096,-6.1156964,0.8666403,0.12825508,-0.16842462,-0.3734516,0.03615017,-0.14430135,-0.051491413,-0.044523627,0.24889545,-0.68074584,-0.16967766,0.7215279,-0.8998444,-1.757685,0.44644716,-0.0268061,0.7045873,0.5180653,-0.45606136,0.63668954,-0.59202474,0.57748216,0.22601491,0.78738093,0.16490918,0.3403394,-0.13260432,-1.3596896,-1.5576783,-1.3098403,-2.1250522,-2.9116824,-1.0451456,-1.7276878,-6.843147,0.38090357,-3.8588743,0.55257255,-1.547196,3.1129568,-1.2179439,0.08040209,-1.2304584,-0.0031781693,-0.25415197,-1.6023774,-0.8983624,0.1711657,-0.0047959536,0.15037876,-0.18144357,0.09946876,0.12779334,0.12125429,0.13086425,0.46214435,0.17668597,0.2709819,-0.61574274,-8.650676,-10.0,-0.075768195,-4.950395,0.2675639,-1.270617,-0.101019435,-0.23479362,0.39034843,-1.9098115,0.49281088,-0.07909325,-0.246208,1.004688,-3.263686,-1.8109844,-4.601781,0.13159694,-0.089741684,-0.57207924,-0.24281389,0.2990113,0.042007428,0.33475766,1.3606968,-1.140485,-0.2059276,-0.23025493,-0.30987388,-0.8074646,-0.1377124,-0.25238416,-0.5506916,-0.07229551,0.7748787,0.45329836,0.2675532,0.13791412,-0.6198728,0.22819355,-0.075178444,0.6058517,0.49322435,-0.30797398,0.4454598,0.13720426,0.28709614,-0.22527383
2896,0.47027692,-0.12719168,1.3100549,-0.42048442,0.119013466,-0.027221987,0.36458787,1.7748626,1.7311457,-0.9574634,1.7895048,2.1306636,0.51217705,0.5347898,1.6251522,-0.1154204,-0.019959858,0.67284524,1.1106783,0.5245637,-0.06765543,0.25812107,0.45397893,0.5277568,0.18669999,0.017900422,-0.44929156,-0.742435,-1.5010314,1.0786723,0.6775648,0.6855619,0.37229204,4.158667,-0.30825716,0.4519535,-0.24384354,-0.43242267,0.007967708,-0.56942993,-0.69440514,-0.4727627,1.6189451,1.3639416,0.5207526,0.22327419,-0.08572667,0.1727003,0.75062615,3.078386,2.6499066,4.9391046,3.3455312,4.980333,0.6320341,0.5826306,1.9883902,-0.62404436,-3.3650227,0.43635795,0.167266,-0.42697725,-0.17480914,-0.48485842,0.1346535,-0.04915382,-0.34097242,-0.802738,-0.14813538,-1.1498716,-0.63875103,-1.4586495,-0.25479904,-0.06222229,-0.20107764,-0.04215836,-0.31781238,-0.4831682,8.527059,9.319252,-1.1689286,-0.16581744,2.315204,4.07998,0.4086714,-0.07641814,-0.9846147,2.0090017,-1.4478291,-0.5524841,-0.9565514,-0.6335551,0.6977164,1.8822387,0.54432315,-0.8711464,-0.44115698,-0.6290327,0.16171579,0.1973762,0.019891081,-0.44160295,0.5106041,0.8327448,0.31533432,0.35259533,-0.6759979,-0.101985775,-0.6734874,-0.39964184,-0.8357706,-0.9306681,-0.57249856,1.5634798,-0.6945948,-0.7164596,-1.0490959,-0.53773,0.56998795,0.93783,0.4338222,-0.4354765,-0.7572163,-0.51311237,1.0370342,0.24080701
3098,0.109674476,-0.05382499,-0.872701,0.15093416,0.20472783,-1.1184129,-0.14623787,-0.61079556,-0.10097972,-3.5715997,-0.6743553,2.3158987,0.0108157545,1.7163354,-0.23906559,-0.7832933,0.30836,-3.0071437,-2.1071377,-0.59725946,-0.21410424,-0.10347993,-0.41287437,0.3280922,0.56494284,-0.8266786,-0.0827179,-0.61436695,-0.8176209,-0.5670987,0.22168732,-0.589412,-1.4552956,-1.8087096,-0.21156192,0.08187197,0.3014278,-0.4084921,0.5400882,0.04314834,-1.1178213,0.8271107,-0.6741869,0.10508994,0.6897731,0.69130874,-0.3756208,0.14318609,2.7665896,0.2552192,-0.3034365,-6.8762345,-1.8227822,-1.9728645,-2.4791503,-0.79885894,-2.1095645,-0.5137648,-3.7190926,-0.7032025,0.022280922,-0.080062956,0.22622472,-0.25822434,0.18191533,0.30982116,-0.4822526,-0.4752451,-0.18076272,0.22849171,0.08736895,0.9310387,-0.59819144,0.34320197,0.04331708,-0.17988205,0.21557564,-0.83522654,0.22915466,3.131186,0.9795382,-0.61226624,-2.6659348,-0.55986977,0.71202374,-0.11923563,0.6195652,0.4222114,-0.22666855,-0.65659755,-0.02958999,-0.48774585,-0.573884,-0.9020282,-0.40141544,1.0999292,-0.29742822,-0.16330491,0.0847635,0.44987726,0.031686243,0.05693888,-0.9177454,-1.0822357,1.0828785,0.20663542,-0.3364247,-0.43732834,0.12519448,-0.17134464,-0.14473222,-0.4803038,0.28365174,-0.66384053,0.07465833,-0.22312053,-0.3786968,0.2891439,-0.00051290094,-0.8135801,-0.1665058,0.2536538,0.22027846,-0.024318775,0.52352875,-0.626578
11014,0.10056063,0.39950833,0.80582494,0.1533326,-0.21464637,-0.53921,0.24856555,-1.1179261,-0.17842074,-3.6993427,1.8456311,3.2743905,-0.38452607,-0.11459773,0.060920067,0.14104234,0.20206635,-1.5307177,-3.0188787,0.020382809,-0.40067658,0.74574465,-0.23098946,-0.11472542,0.28222272,-0.5523461,-0.13911834,0.06346593,0.2644204,-0.20753054,0.014225225,-1.2298678,-1.5570931,-1.9123769,-0.34298876,-0.013381948,0.5163314,-0.38862732,0.23506105,0.34956104,-1.0943015,-0.09886673,0.4772935,-0.16584969,-0.009366711,0.086031824,-0.08688134,-0.022378769,-0.016648356,-0.33253017,0.22006994,-4.551706,-0.38510564,-1.3183621,-3.6011245,-0.82520133,-2.3310509,-0.63139004,-1.2105727,0.042392056,0.10102328,-1.0740432,0.3982557,-0.12527668,-1.3417153,0.63586754,0.2533947,-0.35285738,0.11271125,-0.010478243,0.33160245,-0.29318485,0.1382585,-0.017219895,0.3815504,0.10088863,0.66864353,-0.0804812,-1.1544412,-0.68558615,-0.31282353,-0.8280592,-2.7327125,-2.0032785,0.4022398,-0.2655101,0.8607497,-0.3419445,-0.4677318,-0.44708434,-0.4054192,-0.16968131,-0.1875193,-1.4112661,0.06973436,-0.96482414,-0.44388053,-0.509026,0.038689982,0.30808806,0.4410096,0.22984998,0.70144945,-0.8411506,0.45188224,0.2646689,-0.7657464,0.08592305,-0.49645814,-0.1478139,-0.087164104,-0.9625371,0.22726752,-0.4317962,0.65759784,0.4675652,-0.102501445,0.32048088,-0.3448126,0.24715252,-0.11762399,0.06501951,-0.06129619,-0.21246965,0.14704673,-0.50821334
6500,0.0771857,-0.322275,0.22386271,0.006301747,0.3657603,-0.72452706,0.63042384,-1.4782056,-1.3222407,-2.5851376,1.3179075,-1.8480892,-0.44379961,-0.2584336,-0.5929768,-0.831717,-0.38205537,-0.75385416,-0.17501713,-0.05657999,-0.30231738,0.040354338,-0.12710424,0.49229065,0.070162185,-0.84819,-0.15057717,-0.050771553,-0.028885994,-0.24317884,-0.8071626,-0.7948928,0.790853,-0.52060914,-0.8376747,0.9617846,-0.06277034,0.32323608,0.021137178,-0.143442,-1.0009199,0.34691527,0.34845218,0.017553085,-0.15563293,-0.54153,-0.7611163,0.08475609,0.41938964,-0.3236276,0.04412892,-0.96130294,1.3959126,-0.44779965,-2.805907,1.200166,-0.13685706,-0.37357613,0.17301266,1.2220516,-0.49262342,-0.09300762,0.28803396,0.00412182,0.057295542,-0.26187035,0.20546256,-0.060572524,-0.2697736,0.04125866,0.10254559,-0.2640142,-0.313318,-0.023743158,0.00495231,-0.07213969,0.39850295,-0.89296126,2.9632838,1.1464062,0.076763354,-0.89746934,-0.014272719,-1.289754,1.085162,-0.4845784,0.6767457,-0.20370781,0.49443972,0.34043726,-0.2862492,-0.25091562,0.5151196,-1.1818937,-0.042210422,-0.20689392,-0.34896645,0.035849113,0.098065756,0.3859035,0.19222812,0.4013305,-0.3493575,-0.4992255,0.36906528,0.40385494,0.22801699,0.5077039,-0.33711347,0.07290232,-0.31103897,-0.8860604,0.3439194,-0.3792831,0.32697046,0.500248,-0.47913858,0.017380338,-0.2216547,-0.74581265,-0.1932418,-0.2460953,-0.16031094,-0.61219263,-0.19780044,-0.4268317
823,-0.14014079,-0.27439165,0.9807942,-0.23239739,0.60161334,0.54115593,0.5674613,0.3032529,0.028382292,0.9119018,0.24134517,-3.739614,0.86085904,0.60292894,0.3991709,-0.034343686,0.5228318,3.0212412,2.4268777,-0.22779004,0.031322103,-0.28339735,-0.12668067,-0.12448587,0.47423998,-0.22783126,0.48722187,0.0271206,0.36751997,0.54842913,-0.054751758,0.0769666,5.7285385,2.482787,0.5160963,0.07533626,0.13683225,1.3618468,0.1665885,0.44666767,0.015078624,-0.33255228,0.753025,0.6913553,-0.0340115,0.6846254,0.87680036,-0.29967022,-0.098805316,0.2257688,0.3887998,3.0857437,0.44458473,1.688478,0.57642514,0.5428379,0.40663603,0.54477495,0.08860993,-0.26212108,-0.0384057,-0.16404141,0.018239757,1.0090289,2.5033407,1.3396603,0.04843785,0.47272065,-0.37171757,-0.12087661,0.025649745,0.28184125,-0.003449201,-0.26148346,-0.09430999,-0.17986488,-0.4632279,-0.24147783,5.937259,-0.73587066,0.51353997,1.0064365,0.39881197,0.04201941,-0.5060138,0.87560445,-0.26477873,0.97043467,-0.18012507,0.02039505,-0.26152545,0.14772864,0.33894524,0.35497215,0.39516997,-1.7162576,-0.09137517,-0.088465184,0.03303781,0.08138777,0.21683069,0.21467343,0.3533087,-0.17056237,-0.12751757,-0.3952944,-0.38668165,-0.18765265,-0.09637737,0.13275743,0.4306426,-0.3827552,-0.56279856,0.9415965,0.019325726,-0.43776444,0.24299812,-0.4984169,-0.41518417,-0.0013586978,0.26836097,0.2407062,-0.20929277,0.06414199,-0.01463602,0.77045876
813,-0.07156089,0.27171668,-0.84573054,-0.16028258,0.1406401,-0.4837658,0.19407202,-0.64846736,-0.59935135,-3.4962237,5.788001,3.9479744,0.63662374,0.07579923,-0.9409376,0.15310806,0.53155714,1.468795,0.99761057,0.2811109,-0.31089815,0.5306194,-0.69214505,0.22665305,0.06594352,-0.57261056,-0.3123767,0.33437762,-0.4298254,0.07763574,0.7328989,-0.30569056,0.6648659,-4.169622,-0.17146075,0.0052100397,0.9415292,-0.39047822,0.2836361,-0.08076652,-0.1481159,-0.7614009,0.50933725,0.34907743,0.33130005,-0.6935738,-0.010627012,1.309493,1.5184101,0.61040807,1.2628077,-5.091989,-1.320863,-1.9468638,-2.3566186,0.42257854,-0.9234194,0.7551388,-4.14838,1.8213086,-0.17582309,-0.29187423,0.09272923,-0.17084153,0.07686932,0.7579465,-0.17196135,-0.30412164,0.0971211,0.050156046,0.28812537,-0.23506461,-0.44660428,0.35226008,-0.25693017,0.110988684,0.6561045,0.09118346,2.649636,2.1837087,0.19304466,-1.0256051,0.30192348,-0.10064414,0.0798465,-0.6514428,0.3191422,0.18126523,0.09214523,-0.96263057,0.1974895,0.10255676,0.47460365,-2.357601,-0.045729253,-0.40472803,-0.33380327,-0.35404992,-0.69359875,-0.98722416,0.1930993,0.05562989,0.9271283,-0.23678927,0.26943123,-0.33175334,-0.18916507,-0.20498009,-0.64453125,-0.47434905,-0.36415482,-0.51268226,0.48565236,-1.3280467,0.21284491,0.55721456,-0.15196013,0.11914032,-1.3177972,-0.11288401,-0.30823913,0.2827502,0.21087281,-0.68457884,-0.23171514,-0.07262773
